seed_doi,citing_openalex_id,citing_doi,citing_title,citing_year,citing_authors
10.21203/rs.3.rs-3235955/v1,https://openalex.org/W4408971719,https://doi.org/10.1016/j.landusepol.2025.107545,"Dissecting forest transition: Contribution of mature forests, second-growth forests and tree plantations to tree cover dynamics in the tropics",2025,Johan de Jong; Lourens Poorter; Wil de Jong; Frans Bongers; Madelon Lohbeck; Elmar Veenendaal; Jorge A. Meave; Catarina C. Jakovac; Pedro H. S. Brancalion; Lucy Amissah; Miguel Martínez‐Ramos; Harm Bartholomeus; Susan G. W. Laurance; W. Kent Brown; Mathieu Decuyper
10.21203/rs.3.rs-3235955/v1,https://openalex.org/W4400513480,https://doi.org/10.3389/ffgc.2024.1412075,Bibliometric and literature synthesis on assisted natural regeneration: an evidence base for forest and landscape restoration in the tropics,2024,Tomiwa V. Oluwajuwon; Robin L. Chazdon; Liz Ota; Nestor Gregorio; John Herbohn
10.21203/rs.3.rs-3235955/v1,https://openalex.org/W4392286636,https://doi.org/10.1111/ddi.13821,Bringing the forest back: Restoration priorities in Colombia,2024,Brooke Williams; Sofía López‐Cubillos; Jose Manuel Ochoa‐Quintero; Renato Crouzeilles; Marcelo Villa‐Piñeros; Paola Isaacs‐Cubides; Marina Schmoeller; Wilmer Marín; Anazélia M. Tedesco; Diego Bastos; Andrés Felipe Suárez‐Castro; Luis Hernando Romero Jiménez; Eben N. Broadbent; Angélica M. Almeyda Zambrano; Jeffrey R. Vincent; Yuanyuan Yi; Robin L. Chazdon; James Watson; Elkin Alexi Noguera Urbano; Cristian A. Cruz-Rodríguez; Hawthorne L. Beyer
10.21203/rs.3.rs-3235955/v1,https://openalex.org/W4392266879,https://doi.org/10.1016/j.biocon.2024.110519,Restoration opportunities beyond highly degraded tropical forests: Insights from India's Western Ghats,2024,Anand M. Osuri; Srinivasan Kasinathan; T. R. Shankar Raman; Divya Mudappa
10.2139/ssrn.3938994,https://openalex.org/W4387785872,https://doi.org/10.1037/bul0000398,Ignorance by choice: A meta-analytic review of the underlying motives of willful ignorance and its consequences.,2023,Linh Vu; Ivan Soraperra; Margarita Leib; Joël J. van der Weele; Shaul Shalvi
10.2139/ssrn.3938994,https://openalex.org/W4412957593,https://doi.org/10.1016/j.appet.2025.108233,Meaningfully reducing consumption of meat and animal products is an unsolved problem: A meta-analysis,2025,Seth Ariel Green; Benny Smith; Maya B Mathur
10.2139/ssrn.3938994,https://openalex.org/W4396840793,https://doi.org/10.1016/j.ecolecon.2024.108191,"Strategic information avoidance, belief manipulation and the effectiveness of green nudges",2024,Giovanna D’Adda; Yu Gao; Russell Golman; Massimo Tavoni
10.2139/ssrn.3938994,https://openalex.org/W4403129680,https://doi.org/10.1016/j.ecolecon.2024.108401,"Uncertainty about carbon impact and the willingness to avoid CO<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si2.svg"" display=""inline"" id=""d1e968""><mml:msub><mml:mrow/><mml:mrow><mml:mn>2</mml:mn></mml:mrow></mml:msub></mml:math> emissions",2024,Davide D. Pace; Taisuke Imai; Peter Schwardmann; Joël J. van der Weele
10.2139/ssrn.3938994,https://openalex.org/W4392623274,https://doi.org/10.1007/s10865-024-00482-6,Colorectal cancer information avoidance is associated with screening adherence,2024,Heather Orom; Nolan E. Ramer; Natasha C. Allard; Amy McQueen; Erika A. Waters; Marc T. Kiviniemi; Jennifer L. Hay
10.2139/ssrn.3938994,https://openalex.org/W4381550150,https://doi.org/10.1016/j.foohum.2023.06.019,The impact of information about animal husbandry systems on consumers’ choice of meat products in a virtual supermarket,2023,Chengyan Xu; Christina Hartmann; Michael Siegrist
10.2139/ssrn.3938994,https://openalex.org/W4404838461,https://doi.org/10.1016/j.ecolecon.2024.108467,Seeking or ignoring ethical certifications in consumer choice,2024,Dianna Amasino; Suzanne Oosterwijk; Nicolette J. Sullivan; Joël J. van der Weele
10.2139/ssrn.3938994,https://openalex.org/W4387966640,https://doi.org/10.1177/17456916231193990,Motivated Cognition in Cooperation,2023,Susann Fiedler; Hooman Habibnia; Alina Fahrenwaldt; Rima-Maria Rahal
10.2139/ssrn.3938994,https://openalex.org/W4406091461,https://doi.org/10.1016/j.jebo.2024.106868,Falling and failing (to learn): Evidence from a nation-wide cybersecurity field experiment with SMEs,2025,David Gonzalez-Jimenez; Francesco Capozza; Thomas Dirkmaat; Evelien van de Veer; Amber van Druten; Aurélien Baillon
10.2139/ssrn.3938994,https://openalex.org/W4414278633,https://doi.org/10.1016/j.ecolecon.2025.108783,The role of co-benefits in motivating climate change mitigation – Experimental evidence,2025,Christoph Feldhaus; Marvin Gleue; Andreas Löschel; Peter Werner
10.2139/ssrn.3938994,https://openalex.org/W4402232111,https://doi.org/10.1038/s41598-024-68335-5,Impact of NGOs’ undercover videos on citizens’ emotions and pro-social behaviors,2024,Romain Espinosa; Sylvie Borau; Nicolas Treich
10.2139/ssrn.3938994,https://openalex.org/W4280538710,https://doi.org/10.3384/9789179293291,"Norms in Prosocial Decisions : The Role of Observability, Avoidance, and Conditionality",2022,Per Andersson
10.2139/ssrn.3938994,https://openalex.org/W3185436191,https://doi.org/10.2139/ssrn.3891184,The Economic Standing of Animals,2021,Jim Leitzel; Sabina Shaikh
10.2139/ssrn.3938994,https://openalex.org/W4394828483,https://doi.org/10.2139/ssrn.4778679,Impact of NGOs’ Undercover Videos on Citizens’ Emotions and Pro-Social Behaviors,2024,Romain Espinosa; Sylvie Borau; Nicolas Treich
10.2139/ssrn.3938994,https://openalex.org/W4399772887,https://doi.org/10.2139/ssrn.4865937,The Economic Standing of Animals,2024,Jim Leitzel; Sabina Shaikh
10.2139/ssrn.3938994,https://openalex.org/W4388876211,https://doi.org/10.2139/ssrn.4639598,When Energy Conservation Nudges Do Not Work: The Roles of Strategic Information Avoidance and Belief Manipulation,2023,Giovanna D’Adda; Yu Gao; Russell Golman; Massimo Tavoni
10.2139/ssrn.4154000,https://openalex.org/W4291010609,https://doi.org/10.1596/37700,Cash Transfers in Pandemic Times,2022,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4367556071,https://doi.org/10.1016/j.ssmph.2023.101420,Unconditional cash transfers and mental health symptoms among parents with low incomes: Evidence from the 2021 child tax credit,2023,Nicole Kovski; Natasha Pilkauskas; Katherine Michelmore; H. Luke Shaefer
10.2139/ssrn.4154000,https://openalex.org/W4318833602,https://doi.org/10.1002/pam.22464,The COVID Cash Transfer Study: The Impacts of a One‐Time Unconditional Cash Transfer on the Well‐Being of Families Receiving SNAP in Twelve States,2023,Natasha Pilkauskas; Brian Jacob; Elizabeth Rhodes; Katherine Richard; H. Luke Shaefer
10.2139/ssrn.4154000,https://openalex.org/W4400880430,https://doi.org/10.1001/jama.2024.13004,Effect of Cash Benefits on Health Care Utilization and Health,2024,Sumit Agarwal; Benjamin Lê Cook; Jeffrey B. Liebman
10.2139/ssrn.4154000,https://openalex.org/W4394684508,https://doi.org/10.1016/j.dcn.2024.101375,The promise and pitfalls of a strength-based approach to child poverty and neurocognitive development: Implications for policy,2024,Meriah Lee DeJoseph; Monica E Ellwood-Lowe; Dana Miller‐Cotto; David M. Silverman; Katherine Adams Shannon; Gabriel Reyes; Divyangana Rakesh; Willem E. Frankenhuis
10.2139/ssrn.4154000,https://openalex.org/W4406360016,https://doi.org/10.2337/dci24-0072,"Financial Incentives, Income Supplementation, Cash Transfer, and Universal Basic Income Interventions in Diabetes: Understanding Differences and Effectiveness: A Scoping Review",2025,Leonard E. Egede; Jennifer A. Campbell; Sebastian Linde; Rebekah J. Walker
10.2139/ssrn.4154000,https://openalex.org/W4293510687,https://doi.org/10.3386/w30379,Unconditional Cash and Family Investments in Infants: Evidence from a Large-Scale Cash Transfer Experiment in the U.S.,2022,Lisa A. Gennetian; Greg J. Duncan; Nathan A. Fox; Katherine Magnuson; Sarah Halpern‐Meekin; Kimberly G. Noble; Hirokazu Yoshikawa
10.2139/ssrn.4154000,https://openalex.org/W4392346431,https://doi.org/10.1002/pam.22571,Monthly unconditional income supplements starting at birth: Experiences among mothers of young children with low incomes in the U.S.,2024,Sarah Halpern‐Meekin; Lisa A. Gennetian; Jill Hoiting; Laura Stilwell; Lauren Meyer
10.2139/ssrn.4154000,https://openalex.org/W4319444021,https://doi.org/10.21203/rs.3.rs-2507540/v1,Unconditional Cash and Family Investments in Infants: Evidence from a Large-Scale Cash Transfer Experiment in the U.S.,2023,Lisa A. Gennetian; Greg J. Duncan; Kimberly G. Noble; Nathan A. Fox; Hirokazu Yoshikawa; Sarah Halpern‐Meekin; Katherine Magnuson
10.2139/ssrn.4154000,https://openalex.org/W4400732495,https://doi.org/10.1001/jamapsychiatry.2024.1861,Medical Debt and the Mental Health Treatment Gap Among US Adults,2024,Kyle J. Moon; Sabriya L. Linton; Ramin Mojtabai
10.2139/ssrn.4154000,https://openalex.org/W4405889141,https://doi.org/10.1257/aer.20240138,Five Facts about MPCs: Evidence from a Randomized Experiment,2024,J. Boehm; Etienne Fize; Xavier Jaravel
10.2139/ssrn.4154000,https://openalex.org/W4407343869,https://doi.org/10.3389/fsuep.2025.1464660,Green transition for vulnerable households? Insights from behavioral science on what works (and what doesn't),2025,Melina Moleskis; Pantelis Solomou; Meltem Ikinci; Theodoros Zachariadis
10.2139/ssrn.4154000,https://openalex.org/W4407081039,https://doi.org/10.1017/bpp.2024.50,Catch me if you can: Using machine learning and behavioral interventions to reduce unethical behavior,2025,Oliver Hauser; Michael Greene; Katherine A. DeCelles
10.2139/ssrn.4154000,https://openalex.org/W4366989468,https://doi.org/10.31235/osf.io/cd25u,Employing the Unemployed of Marienthal: Evaluation of a Guaranteed Job Program,2023,Maximilian Kasy; Lukas Lehner
10.2139/ssrn.4154000,https://openalex.org/W4394582336,https://doi.org/10.3386/w32315,The Effects of Medical Debt Relief: Evidence from Two Randomized Experiments,2024,Raymond Kluender; Neale Mahoney; Francis Wong; Wesley Yin
10.2139/ssrn.4154000,https://openalex.org/W4403000442,https://doi.org/10.1007/s00148-024-01047-2,The expanded Child Tax Credit and economic wellbeing of low-income families,2024,Natasha Pilkauskas; Katherine Michelmore; Nicole Kovski; H. Luke Shaefer
10.2139/ssrn.4154000,https://openalex.org/W4382141248,https://doi.org/10.1038/s41598-023-36339-2,The persistence of cognitive biases in financial decisions across economic groups,2023,Kai Ruggeri; Sarah Ashcroft-Jones; Giampaolo Abate Romero Landini; Narjes Al-Zahli; Natalia Alexander; Mathias Houe Andersen; Katherine Bibilouri; Katharina Büsch; Valentina Cafarelli; Jennifer Chen; Barbora Doubravová; Tatianna Dugué; Aleena Asfa Durrani; Nicholas Dutra; Eduardo García‐Garzón; Christian Gomes; Aleksandra Gracheva; Neža Grilc; Deniz Mısra Gürol; Zoe Heidenry; Clara Amanda Hu; Rachel Krasner; Romy Levin; Justine Li; Ashleigh Messenger; Melika Miralem; Fredrik Nilsson; Julia Marie Oberschulte; Takashi Obi; A. K. Pan; Sun Young Park; Daria Stefania Pascu; Sofia Pelica; Maksymilian Pyrkowski; Katherinne Rabanal; Pika Ranc; Žiga Mekiš Recek; Alexandra Symeonidou; Olivia Symone Tutuska; Milica Vdović; Qihang Yuan; Friederike Stock
10.2139/ssrn.4154000,https://openalex.org/W4385416403,https://doi.org/10.1007/s11150-023-09672-8,Unconditional cash transfers for families with children in the U.S.: a scoping review,2023,Hema Shah; Lisa A. Gennetian
10.2139/ssrn.4154000,https://openalex.org/W4398152978,https://doi.org/10.2139/ssrn.4833941,The Effects of Emergency Rental Assistance During the Pandemic: Evidence from Four Cities,2024,Robert Collinson; Anthony DeFusco; John Eric Humphries; Benjamin J. Keys; David Phillips; Vincent Reina; Patrick Turner; Winnie van Dijk
10.2139/ssrn.4154000,https://openalex.org/W4304701077,https://doi.org/10.1007/s11524-022-00693-9,An Unconditional Cash Transfer Program for Low-Income New Yorkers Affected by COVID-19,2022,Samantha Lily Kumar; Alessandra Calvo–Friedman; Amy Freeman; Daniela Fazio; Amanda Johnson; Fionnuala Seiferth; Jenifer Clapp; Nichola J. Davis; Maryanne Schretzman; Bethany Springer; Harmony N. Arcilla; Sue A. Kaplan; Carolyn A. Berry; Kelly M. Doran
10.2139/ssrn.4154000,https://openalex.org/W4398147764,https://doi.org/10.3386/w32463,The Effects of Emergency Rental Assistance During the Pandemic: Evidence from Four Cities,2024,Robert Collinson; Anthony DeFusco; John Eric Humphries; Benjamin J. Keys; David Phillips; Vincent Reina; P. Turner; Winnie van Dijk
10.2139/ssrn.4154000,https://openalex.org/W4404622555,https://doi.org/10.1111/1475-5890.12396,"Tax credits and child outcomes: lessons from the United States, the United Kingdom and Canada",2024,Katherine Michelmore
10.2139/ssrn.4154000,https://openalex.org/W4405674106,https://doi.org/10.1111/jcpp.14101,Annual Research Review: Cash transfer programs and young people's mental health – a review of studies in the United States,2024,Sara R. Jaffee; George Lin; Matthew Z. Fowle; Vincent Reina
10.2139/ssrn.4154000,https://openalex.org/W4402336131,https://doi.org/10.1177/00027162241265788,The Effects of the 2021 Child Tax Credit on Parents’ Psychological Well-Being,2023,Lisa A. Gennetian; Anna Gassman‐Pines
10.2139/ssrn.4154000,https://openalex.org/W4302014361,https://doi.org/10.1093/jopart/muac043,Scarcity and the Mindsets of Social Welfare Recipients: Evidence from a Field Experiment,2022,Jonas Krogh Madsen; Martin Bækgaard; Jon Kvist
10.2139/ssrn.4154000,https://openalex.org/W4406539745,https://doi.org/10.1017/flw.2024.11,Consumer financial well-being: Does scale choice alter the measure?,2025,Patrick R. Heck; Caroline Ratcliffe; Elle Tibbitts
10.2139/ssrn.4154000,https://openalex.org/W4406678812,https://doi.org/10.1136/emermed-2024-214820,Journal update monthly top five,2025,Spyridon Karageorgos; Anastasia Spartinou; Eleni Tasika; Eirini Trachanatzi; Christos Batsis; M Stratinaki; George Notas; Daniel Darbyshire
10.2139/ssrn.4154000,https://openalex.org/W4408479010,https://doi.org/10.1016/j.jdeveco.2025.103473,"Therapy, Mental health, and Human capital accumulation among adolescent girls in Uganda",2025,Sarah Baird; Berk Özler; Chiara Dell’Aira; Luca Parisotto; Danish Us-Salam
10.2139/ssrn.4154000,https://openalex.org/W4411981329,https://doi.org/10.1007/978-3-319-57365-6_294-1,Causes of Health Inequality,2025,Owen O’Donnell
10.2139/ssrn.4154000,https://openalex.org/W4412752677,https://doi.org/10.1257/pol.20230460,Eliminating Fares to Expand Opportunities: Experimental Evidence on the Impacts of Free Public Transportation on Economic and Social Disparities,2025,Rebecca Brough; Matthew Freedman; David C. Phillips
10.2139/ssrn.4154000,https://openalex.org/W4414295869,https://doi.org/10.1177/01979183251370713,Double Jeopardy: Adaptive Social Protection for Venezuelans in Peru during the Pandemic,2025,Matthew Bird; Luisa Feline Freier; Denisse Piérola
10.2139/ssrn.4154000,https://openalex.org/W4384406781,https://doi.org/10.31234/osf.io/7q2rx,Why Life Outcomes are Hard to Predict,2023,Gloria Liou; Drew H. Bailey; Chayce R. Baldwin; Angela Duckworth; Louis Tay
10.2139/ssrn.4154000,https://openalex.org/W4387378167,https://doi.org/10.1016/j.cortex.2023.07.009,Does alleviating poverty increase cognitive performance? Short- and long-term evidence from a randomized controlled trial,2023,Barnabás Szászi; Bence Pálfi; Gábor Neszveda; Aikaterini Taka; Péter Szécsi; Christopher Blattman; Julian Jamison; Margaret A. Sheridan
10.2139/ssrn.4154000,https://openalex.org/W4385353803,https://doi.org/10.1177/23780231231186072,Mental Health Effects of Income over the Adult Life Course,2023,Tamkinat Rauf
10.2139/ssrn.4154000,https://openalex.org/W4388180407,https://doi.org/10.31234/osf.io/r3uz9,The promise and pitfalls of a strength-based approach to child poverty and neurocognitive development: Implications for policy,2023,Meriah Lee DeJoseph; Monica E Ellwood-Lowe; David M. Silverman; Kat Adams Shannon; Gabriel Reyes; Divyangana Rakesh; Willem E. Frankenhuis
10.2139/ssrn.4154000,https://openalex.org/W4392799701,https://doi.org/10.1007/s10826-024-02817-y,Cash Transfers Improve Economic Conditions and Reduce Maternal Stress in Rural Côte d’Ivoire,2024,Sharon Wolf; Samuel Kembou Nzalé; Amy Ogan; Kaja Kinga Jasińska
10.2139/ssrn.4154000,https://openalex.org/W4406928663,https://doi.org/10.1093/9780191994982.001.0001,Timely Cash,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4364355755,https://doi.org/10.1016/j.jhealeco.2023.102758,Universal cash transfers and prescription utilization: Evidence from the Alaska permanent fund dividend,2023,Mouhcine Guettabi; Allison Witman
10.2139/ssrn.4154000,https://openalex.org/W4394938373,https://doi.org/10.2139/ssrn.4792698,Covid-19 Cash Transfers and Well-Being: Quasi-Experimental Evidence from Russia,2024,Vladimir Kozlov; Dmitri Kofanov; Nikita Zakharov
10.2139/ssrn.4154000,https://openalex.org/W4390619505,https://doi.org/10.2139/ssrn.4683351,Consumer Financial Well-Being: Does Scale Choice Alter the Measure?,2024,Patrick W. Heck; Caroline Ratcliffe; Elle Tibbitts
10.2139/ssrn.4154000,https://openalex.org/W4406928297,https://doi.org/10.1093/9780191994982.003.0005,Social and Political Stability,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4406928299,https://doi.org/10.1093/9780191994982.002.0006,epigraph,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4406928305,https://doi.org/10.1093/9780191994982.003.0004,Building State Capabilities,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4406928307,https://doi.org/10.1093/9780191994982.003.0006,Reform Trajectories,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4406928405,https://doi.org/10.1093/9780191994982.002.0010,Preface,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4406928484,https://doi.org/10.1093/9780191994982.002.0011,Disclaimer,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4406928598,https://doi.org/10.1093/9780191994982.002.0005,Dedication,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4406928630,https://doi.org/10.1093/9780191994982.003.0003,Accompanying Economic Transformation,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4406928640,https://doi.org/10.1093/9780191994982.003.0002,Poor Narratives,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4406928644,https://doi.org/10.1093/9780191994982.002.0009,List of Boxes,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4406928656,https://doi.org/10.1093/9780191994982.002.0007,List of Figures,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4406928670,https://doi.org/10.1093/9780191994982.003.0001,The Gist of the Journey,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4406928678,https://doi.org/10.1093/9780191994982.002.0001,Advance praise for <i>Timely Cash</i>,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4406928691,https://doi.org/10.1093/9780191994982.003.0007,Where Do We Go from Here?,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4406928698,https://doi.org/10.1093/9780191994982.002.0008,List of Tables,2024,Ugo Gentilini
10.2139/ssrn.4154000,https://openalex.org/W4256319671,https://doi.org/10.1257/rct.6706-1.1,Employing the unemployed of Marienthal: Evaluation of a guaranteed job program,2020,Maximilian Kasy
10.2139/ssrn.4154000,https://openalex.org/W4388505950,https://doi.org/10.1257/rct.9296-2.1,Implementing Helicopter Money: A Randomized Policy Evaluation,2022,J. Boehm; Xavier Jaravel; Etienne Fize
10.2139/ssrn.4154000,https://openalex.org/W4386272144,https://doi.org/10.1017/s0140525x23001103,The psychology and policy of overcoming economic inequality,2023,Kai Ruggeri; Olivia Symone Tutuska; Giampaolo Abate Romero Ladini; Narjes Al-Zahli; Natalia Alexander; Mathias Houe Andersen; Katherine Bibilouri; Jennifer Chen; Barbora Doubravová; Tatianna Dugué; Aleena Asfa Durrani; Nicholas Dutra; R.A. Farrokhnia; Tomas Folke; Suwen Ge; Christian Gomes; Aleksandra Gracheva; Neža Grilc; Deniz Mısra Gürol; Zoe Heidenry; Clara Amanda Hu; Rachel Krasner; Romy Levin; Justine Li; Ashleigh Messenger; Fredrik Nilsson; Julia Marie Oberschulte; Takashi Obi; A. K. Pan; Sun Young Park; Sofia Pelica; Maksymilian Pyrkowski; Katherinne Rabanal; Pika Ranc; Žiga Mekiš Recek; Daria Stefania Pascu; Alexandra Symeonidou; Milica Vdović; Qihang Yuan; Eduardo García‐Garzón; Sarah Ashcroft-Jones
10.2139/ssrn.4154000,https://openalex.org/W4239127988,https://doi.org/10.1257/rct.6706,Employing the unemployed of Marienthal: Evaluation of a guaranteed job program,2020,Maximilian Kasy
10.2139/ssrn.4154000,https://openalex.org/W4253792038,https://doi.org/10.1257/rct.6706-1.0,Employing the unemployed of Marienthal: Evaluation of a guaranteed job program,2020,Maximilian Kasy
10.2139/ssrn.4154000,https://openalex.org/W4292121863,https://doi.org/10.31219/osf.io/2az6f,The psychology and policy of overcoming economic inequality,2022,Kai Ruggeri; Alexandra Symeonidou; Sofia Pelica; Tatianna Dugué; Julia Marie Oberschulte; Žiga Mekiš Recek; Clara Amanda Hu; Barbora Doubravová; Pika Ranc; Nicholas Dutra; Sun Young Park; Maksymilian Pyrkowski; Justine Li; Katherine Bibilouri; Milica Vdović; Aleksandra Gracheva; Giampaolo Abate Romero Landini; Neža Grilc; Daria Stefania Pascu; Fredrik Nilsson; Christian Gomes; Jennifer Chen; Ashleigh Messenger; Baihui Pan; Narjes Al-Zahli; Natalia Alexander; Katherinne Rabanal; Mathias Houe Andersen; Takashi Obi; Olivia Symone Tutuska; Aleena Asfa Durrani; Tomas Folke; Deniz Mısra Gürol; Zoe Heidenry; Rachel Krasner; Romy Levin; RA Farrokhnia; Suwen Ge; Qihang Yuan; Eduardo García‐Garzón; Sarah Ashcroft-Jones
10.2139/ssrn.4154000,https://openalex.org/W4293235120,https://doi.org/10.1257/rct.9296-1.0,Implementing Helicopter Money: A Randomized Policy Evaluation,2022,J. Boehm; Etienne Fize; Xavier Jaravel
10.2139/ssrn.4154000,https://openalex.org/W4293388289,https://doi.org/10.31234/osf.io/mrxy6,Poor but not by choice(s): The persistence of cognitive biases across economic groups,2022,Kai Ruggeri; Sarah Ashcroft-Jones; Giampaolo Abate Romero Landini; Narjes Al-Zahli; Natalia Alexander; Mathias Houe Andersen; Katherine Bibilouri; Katharina Büsch; Jennifer Chen; Barbora Doubravová; Tatianna Dugué; Aleena Asfa Durrani; Nicholas Dutra; Eduardo García‐Garzón; Christian Gomes; Aleksandra Gracheva; Neža Grilc; Deniz Mısra Gürol; Zoe Heidenry; Clara Amanda Hu; Rachel Krasner; Romy Levin; Justine Li; Ashleigh Messenger; Melika Miralem; Fredrik Nilsson; Julia Marie Oberschulte; Takashi Obi; Sun Young Park; Daria Stefania Pascu; Sofia Pelica; Maksymilian Pyrkowski; Katherinne Rabanal; Pika Ranc; Žiga Mekiš Recek; Alexandra Symeonidou; Olivia Symone Tutuska; Milica Vdović; Qihang Yuan; Friederike Stock
10.2139/ssrn.4154000,https://openalex.org/W4388505949,https://doi.org/10.1257/rct.9296-2.0,Implementing Helicopter Money: A Randomized Policy Evaluation,2022,J. Boehm; Xavier Jaravel; Etienne Fize
10.31219/osf.io/vrmpf,https://openalex.org/W3199145864,https://doi.org/10.1186/s40309-021-00178-z,Long-term cost-effectiveness of interventions for loss of electricity/industry compared to artificial general intelligence safety,2021,David Denkenberger; Anders Sandberg; Ross Tieman; Joshua M. Pearce
10.3386/w23928,https://openalex.org/W2783386352,https://doi.org/10.3386/w24196,"Artificial Intelligence, Automation and Work",2018,Daron Acemoğlu; Pascual Restrepo
10.3386/w23928,https://openalex.org/W3036506385,https://doi.org/10.1016/j.techfore.2020.120142,Influence of artificial intelligence on technological innovation: Evidence from the panel data of china's manufacturing sectors,2020,Liu Jun; Huihong Chang; Jeffrey Yi‐Lin Forrest; Baohua Yang
10.3386/w23928,https://openalex.org/W3165282860,https://doi.org/10.1016/j.techfore.2021.120880,Understanding AI adoption in manufacturing and production firms using an integrated TAM-TOE model,2021,Sheshadri Chatterjee; Nripendra P. Rana; Yogesh K. Dwivedi; Abdullah M. Baabdullah
10.3386/w23928,https://openalex.org/W2947746147,https://doi.org/10.1007/s11187-019-00202-4,Artificial intelligence and big data in entrepreneurship: a new era has begun,2019,Martin Obschonka; David B. Audretsch
10.3386/w23928,https://openalex.org/W2897697024,https://doi.org/10.1257/mac.20180386,The Productivity J-Curve: How Intangibles Complement General Purpose Technologies,2020,Erik Brynjolfsson; Daniel Rock; Chad Syverson
10.3386/w23928,https://openalex.org/W3043037022,https://doi.org/10.1177/1042258720934581,Artificial Intelligence and Entrepreneurship: Implications for Venture Creation in the Fourth Industrial Revolution,2020,Dominic Chalmers; Niall MacKenzie; Sara Carter
10.3386/w23928,https://openalex.org/W2888230425,https://doi.org/10.1287/mnsc.2019.3388,Does Machine Translation Affect International Trade? Evidence from a Large Digital Platform,2019,Erik Brynjolfsson; Xiang Hui; Meng Liu
10.3386/w23928,https://openalex.org/W3181487680,https://doi.org/10.1002/smj.3322,The Janus face of artificial intelligence feedback: Deployment versus disclosure effects on employee performance,2021,Siliang Tong; Nan Jia; Xueming Luo; Zheng Fang
10.3386/w23928,https://openalex.org/W3122488998,https://doi.org/10.2139/ssrn.3098384,"Artificial Intelligence, Automation and Work",2018,Daron Acemoğlu; Pascual Restrepo
10.3386/w23928,https://openalex.org/W4206150715,https://doi.org/10.1016/j.eneco.2022.105837,Robot adoption and energy performance: Evidence from Chinese industrial firms,2022,Geng Huang; Ling‐Yun He; Xi Lin
10.3386/w23928,https://openalex.org/W4376650874,https://doi.org/10.1016/j.jik.2023.100384,"Intelligent manufacturing, green technological innovation and environmental pollution",2023,Yang Shen; Xiuwu Zhang
10.3386/w23928,https://openalex.org/W4362634277,https://doi.org/10.1016/j.resourpol.2023.103507,The impact of artificial intelligence on firms’ energy and resource efficiency: Empirical evidence from China,2023,Juan Li; Shaoqi Ma; Yi Qu; Jiamin Wang
10.3386/w23928,https://openalex.org/W4290465941,https://doi.org/10.3390/en15155730,Do Artificial Intelligence Applications Affect Carbon Emission Performance?—Evidence from Panel Data Analysis of Chinese Cities,2022,Ping Chen; Jiawei Gao; Zheng Ji; Han Liang; Yu Peng
10.3386/w23928,https://openalex.org/W4299879791,https://doi.org/10.1007/s11356-022-23320-1,Can artificial intelligence improve green economic growth? Evidence from China,2022,Yu Qian; Liu Jun; Lifan Shi; Jeffrey Yi‐Lin Forrest; Zhidan Yang
10.3386/w23928,https://openalex.org/W4323924806,https://doi.org/10.1007/s13132-023-01183-2,Artificial Intelligence and Economic Development: An Evolutionary Investigation and Systematic Review,2023,Yong Qin; Zeshui Xu; Xinxin Wang; Marinko Škare
10.3386/w23928,https://openalex.org/W4386568383,https://doi.org/10.1186/s40008-023-00307-w,Implications of AI innovation on economic growth: a panel data study,2023,J. Gonzales
10.3386/w23928,https://openalex.org/W4393901687,https://doi.org/10.1016/j.iref.2024.04.002,Industrial intelligence and industrial structure change: Effect and mechanism,2024,Xia Lei; Qingjiang Han; Yu Shui
10.3386/w23928,https://openalex.org/W4408391249,https://doi.org/10.1016/j.iref.2025.104036,Digital Transformation and Enterprise Employment,2025,Jie Gao; Zhizhuo Li; Nguyễn Đức Trung; Wentao Zhang
10.3386/w23928,https://openalex.org/W4407876234,https://doi.org/10.3390/pharmaceutics17030290,Artificial Intelligence and Internet of Things Integration in Pharmaceutical Manufacturing: A Smart Synergy,2025,Reshma Kodumuru; S. Sarkar; Varun Parepally; Jignesh Chandarana
